0,2.868134,TP
3,1.85257,TP
0,0.193215,TP
1,0.76862,TP
4,1.616735,TP
3,0.4821149,TP
2,0.581945,TP
1,0.44898,TP
2,0.58202,TP
0,0.483185,TP
1,1.418135,TP
3,1.152195,TP
1,1.29969,TP
2,1.382995,TP
3,0.4987951,TP
4,0.7103551,TP
0,0.5160151,TP
3,0.7667301,TP
4,0.59986,TP
3,0.41759,TP
1,0.516615,TP
4,0.5161,TP
3,0.8328799,TP
1,0.466305,TP
-1,-1,FP
-1,-1,FP
0,0.4509101,TP
44,actual
