2,3.200999,TP
3,3.999998,FN
1,6,FN
0,7.617,TP
4,0.8,TP
-1,-1,FP
0,0.4329999,TP
3,4.266999,TP
4,7.017002,FN
0,4.015998,FN
4,9,FN
0,2.700999,TP
4,4.999999,FN
2,10.01499,FN
3,7.001004,FN
4,9.000001,FN
3,6.999999,FN
1,9.015998,FN
0,8.000001,FN
1,6.001,FN
2,5.016999,FN
4,7.016002,FN
0,7.000004,FN
3,3.999997,FN
0,8.000002,FN
4,3.999998,FN
47,actual
1,counted
