3,1.85,TP
2,2.331999,TP
4,0.8009999,TP
3,4.766998,TP
2,3.648998,TP
0,0.517,TP
4,8.015003,FN
2,3.999998,FN
3,9.000998,FN
0,5,FN
1,9.016998,FN
2,4.014997,FN
3,9.999996,FN
1,7,FN
4,6.001001,FN
3,4.999999,FN
0,7.933003,TP
3,7.014999,FN
1,7.000004,FN
2,4.999999,FN
3,8.000003,FN
4,8,FN
0,9.000002,FN
3,10.001,FN
1,4.014998,FN
46,actual
