4,1.0832,TP
0,1.566725,TP
2,3.86665,TP
1,1.366325,TP
4,0.55066,TP
1,0.48442,TP
4,0.817275,TP
0,0.8833199,TP
1,0.8665448,TP
3,6.133513,TP
1,1.183025,TP
-1,-1,FP
2,0.7662549,TP
4,2.899931,TP
1,1.700155,TP
3,0.9003001,TP
4,1.59924,TP
1,0.36672,TP
2,0.6335651,TP
1,1.766535,TP
2,1.299985,TP
4,0.9501001,TP
2,1.10024,TP
3,2.367365,TP
0,1.532925,TP
1,0.3837099,TP
