4,0.63311,TP
0,0.482985,TP
4,0.4825,TP
1,0.41653,TP
4,0.466365,TP
0,1.26574,TP
3,0.482385,TP
2,0.48378,TP
0,0.48276,TP
3,0.416455,TP
2,0.383705,TP
0,0.6840051,TP
4,0.384055,TP
1,0.4156651,TP
3,0.43431,TP
0,0.40004,TP
-1,-1,FP
3,1.066845,TP
2,0.43215,TP
1,0.66645,TP
4,0.6004901,TP
2,0.632515,TP
4,0.38251,TP
3,6.784026,TP
0,0.5992551,TP
1,0.466035,TP
